ATF	1.0
8	11     
"AcquisitionMode=Episodic Stimulation"
"Comment="
"YTop=1000"
"YBottom=-1000"
"SyncTimeUnits=12.5"
"SweepStartTimesMS=0.000,3000.000,6000.000,9000.000,12000.000,15000.000,18000.000,21000.000,24000.000,27000.000"
"SignalsExported=V1prim"
"Signals="	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"
"Time (s)"	"Trace #1 (mV)"	"Trace #2 (mV)"	"Trace #3 (mV)"	"Trace #4 (mV)"	"Trace #5 (mV)"	"Trace #6 (mV)"	"Trace #7 (mV)"	"Trace #8 (mV)"	"Trace #9 (mV)"	"Trace #10 (mV)"
0.00875	-29.6326	-29.2053	-30.0293	-29.7241	-29.9683	-29.1748	-29.0833	-28.5339	-29.0222	-29.2969
0.0088	-29.6326	-29.2358	-29.9988	-29.7241	-29.9377	-29.1748	-29.0833	-28.4729	-29.0527	-29.2969
0.00885	-29.6631	-29.2053	-29.9683	-29.7241	-29.9377	-29.1748	-29.0527	-28.4729	-28.9917	-29.2969
0.0089	-29.6631	-29.2358	-29.9988	-29.7241	-29.9072	-29.1443	-29.0527	-28.5339	-29.0222	-29.3274
0.00895	-29.6631	-29.2358	-30.0293	-29.7852	-29.9072	-29.1748	-29.0527	-28.5034	-29.0222	-29.2969
0.009	-29.6326	-29.2664	-30.0598	-29.7546	-29.9683	-29.2053	-29.0222	-28.5339	-29.0222	-29.2969
0.00905	-29.6631	-29.2664	-30.0598	-29.7546	-29.9377	-29.2053	-29.0833	-28.5645	-28.9917	-29.3274
0.0091	-29.6326	-29.2664	-30.0598	-29.7546	-29.9072	-29.1748	-29.0527	-28.5339	-29.0527	-29.3274
0.00915	-29.6326	-29.2664	-30.0598	-29.7852	-29.9377	-29.1443	-29.1138	-28.5034	-28.9917	-29.2969
0.0092	-29.602	-29.2053	-30.0598	-29.7852	-29.9072	-29.2053	-29.0833	-28.5034	-28.9917	-29.2664
0.00925	-29.602	-29.2358	-30.0598	-29.7852	-29.9377	-29.2053	-29.0833	-28.5034	-29.0222	-29.2664
0.0093	-29.6326	-29.2358	-30.0293	-29.7852	-29.9683	-29.1748	-29.0527	-28.5034	-29.0222	-29.2969
0.00935	-29.6326	-29.2358	-30.0598	-29.7546	-29.9377	-29.2053	-29.0833	-28.5034	-29.0527	-29.2664
0.0094	-29.6631	-29.2358	-30.0293	-29.7546	-29.9377	-29.1748	-29.1138	-28.5339	-29.0527	-29.2969
0.00945	-29.6936	-29.2664	-29.9988	-29.8462	-29.9377	-29.1748	-29.0527	-28.5339	-29.0222	-29.2664
0.0095	-29.6326	-29.2664	-29.9683	-29.7852	-29.9377	-29.1748	-29.0833	-28.5339	-28.9917	-29.3274
0.00955	-29.6326	-29.2969	-29.9988	-29.7852	-29.9683	-29.1748	-29.0222	-28.5339	-29.0527	-29.2664
0.0096	-29.6936	-29.2358	-29.9988	-29.7546	-29.9072	-29.2053	-29.0222	-28.5339	-29.0222	-29.2969
0.00965	-29.6326	-29.2969	-29.9988	-29.7241	-29.8767	-29.2053	-29.1138	-28.5034	-29.0222	-29.2664
0.0097	-29.6936	-29.2358	-29.9988	-29.7852	-29.9072	-29.2053	-29.0833	-28.5034	-29.0222	-29.2664
0.00975	-29.6631	-29.2358	-30.0598	-29.7241	-29.9072	-29.2053	-29.0527	-28.5339	-29.0222	-29.3274
0.0098	-29.6936	-29.2358	-30.0598	-29.7546	-29.8767	-29.2053	-29.0833	-28.5034	-28.9917	-29.2664
0.00985	-29.7241	-29.2664	-29.9988	-29.7546	-29.8767	-29.2358	-29.0527	-28.5034	-28.9917	-29.2664
0.0099	-29.6936	-29.2358	-29.9988	-29.7546	-29.9072	-29.2053	-29.0833	-28.5339	-28.9917	-29.2358
0.00995	-29.6326	-29.2053	-30.0598	-29.7852	-29.8767	-29.2358	-29.0833	-28.5339	-28.9917	-29.2358
0.01	-29.6326	-29.2969	-30.0293	-29.7546	-29.8462	-29.2053	-29.0527	-28.5339	-29.0222	-29.2664
0.01005	-29.602	-29.2358	-29.9988	-29.7546	-29.8767	-29.2053	-29.0833	-28.5645	-29.0527	-29.2358
0.0101	-29.6631	-29.2664	-29.9988	-29.7546	-29.9072	-29.2053	-29.0527	-28.5339	-29.0222	-29.2664
0.01015	-29.6631	-29.2358	-30.0293	-29.7852	-29.9072	-29.2053	-29.0527	-28.5339	-29.0222	-29.2053
0.0102	-29.6936	-29.2664	-30.0293	-29.7852	-29.8767	-29.2358	-29.0527	-28.5034	-29.0527	-29.2053
0.01025	-29.7241	-29.2358	-30.0293	-29.8157	-29.9072	-29.2664	-29.0527	-28.5034	-28.9917	-29.2053
0.0103	-29.6631	-29.2053	-30.0293	-29.7852	-29.9072	-29.2664	-29.0222	-28.5034	-28.9917	-29.2664
0.01035	-29.6326	-29.2053	-29.9988	-29.7852	-29.8767	-29.2664	-29.0527	-28.5034	-29.0222	-29.2358
0.0104	-29.6631	-29.2053	-30.0903	-29.7546	-29.9072	-29.2053	-28.9917	-28.5339	-29.0222	-29.2358
0.01045	-29.6631	-29.1748	-30.0903	-29.7546	-29.9072	-29.2358	-29.0527	-28.5339	-28.9917	-29.2053
0.0105	-29.6631	-29.2053	-30.0293	-29.8157	-29.9072	-29.2358	-28.9917	-28.5034	-28.9917	-29.2358
0.01055	-29.6326	-29.1748	-30.0293	-29.7546	-29.9072	-29.2969	-29.0527	-28.5339	-29.0222	-29.2358
0.0106	-29.6631	-29.2358	-30.0293	-29.7546	-29.9072	-29.2358	-28.9917	-28.4729	-28.9917	-29.1748
0.01065	-29.6631	-29.2053	-30.0598	-29.7852	-29.9377	-29.2053	-29.0222	-28.4729	-28.9612	-29.2053
0.0107	-29.6631	-29.2358	-29.9988	-29.7852	-29.9377	-29.2664	-29.0222	-28.5034	-28.9917	-29.2053
0.01075	-29.7241	-29.1748	-30.0293	-29.7852	-29.9072	-29.2358	-29.0527	-28.4729	-28.9917	-29.1748
0.0108	-29.6631	-29.2358	-30.0293	-29.7546	-29.8767	-29.2358	-29.0222	-28.4729	-28.9917	-29.2358
0.01085	-29.6326	-29.1748	-30.0598	-29.7852	-29.9072	-29.2358	-29.0222	-28.5034	-28.9917	-29.2358
0.0109	-29.6631	-29.2053	-30.0903	-29.7546	-29.8767	-29.2664	-29.0527	-28.5034	-28.9612	-29.1748
0.01095	-29.6631	-29.2053	-30.0598	-29.7852	-29.9072	-29.2664	-29.0527	-28.4729	-29.0222	-29.2358
0.011	-29.6326	-29.2358	-30.0598	-29.7546	-29.9683	-29.2358	-29.0222	-28.4729	-28.9917	-29.1748
0.01105	-29.6326	-29.2053	-30.0598	-29.7546	-29.9683	-29.2664	-29.0222	-28.5034	-28.9917	-29.2053
0.0111	-29.6631	-29.2053	-30.0598	-29.7852	-29.9072	-29.2969	-28.9917	-28.4729	-29.0222	-29.2358
0.01115	-29.602	-29.2053	-30.0598	-29.7546	-29.9377	-29.2358	-28.9612	-28.4729	-29.0222	-29.2053
0.0112	-29.6326	-29.1748	-30.0293	-29.7241	-29.8767	-29.2358	-29.0222	-28.5034	-28.9917	-29.2053
0.01125	-29.6326	-29.2053	-30.0293	-29.7546	-29.9377	-29.2664	-28.9612	-28.5034	-29.0222	-29.2053
0.0113	-29.6631	-29.1748	-30.0598	-29.7852	-29.9072	-29.2358	-28.9917	-28.5034	-28.9917	-29.1748
0.01135	-29.602	-29.1748	-30.0293	-29.8157	-29.9683	-29.2053	-28.9917	-28.5034	-29.0222	-29.2664
0.0114	-29.602	-29.2053	-30.0903	-29.7546	-29.9072	-29.2664	-28.9612	-28.5339	-29.0222	-29.2053
0.01145	-29.6326	-29.2053	-30.0598	-29.7546	-29.8767	-29.2358	-28.9917	-28.5034	-28.9917	-29.1748
0.0115	-29.6326	-29.2053	-30.0598	-29.7546	-29.8767	-29.2053	-28.9917	-28.5034	-28.9917	-29.2358
0.01155	-29.6326	-29.2358	-30.0598	-29.7852	-29.8767	-29.2358	-28.9612	-28.5034	-29.0527	-29.2053
0.0116	-29.6326	-29.2053	-30.0598	-29.7546	-29.9072	-29.2053	-29.0222	-28.5034	-29.0222	-29.2664
0.01165	-29.6326	-29.2664	-30.0903	-29.7852	-29.8462	-29.2053	-28.9917	-28.5034	-28.9917	-29.2664
0.0117	-29.602	-29.2664	-30.0598	-29.7852	-29.8462	-29.2358	-28.9917	-28.4424	-29.0222	-29.2358
0.01175	-29.6631	-29.2053	-30.0293	-29.7546	-29.8767	-29.2358	-28.9917	-28.5034	-29.0527	-29.2358
0.0118	-29.6326	-29.2053	-30.0293	-29.7546	-29.8767	-29.2053	-28.9917	-28.5339	-29.0527	-29.2053
0.01185	-29.6936	-29.2053	-30.0598	-29.8157	-29.9072	-29.2053	-28.9917	-28.4729	-29.0222	-29.2053
0.0119	-29.6326	-29.2664	-30.0598	-29.7852	-29.8767	-29.2053	-28.9612	-28.5034	-28.9917	-29.2053
0.01195	-29.6326	-29.2358	-29.9988	-29.7852	-29.8767	-29.2358	-28.9612	-28.5034	-29.0833	-29.2053
0.012	-29.602	-29.1748	-30.0293	-29.7546	-29.9377	-29.2358	-28.9917	-28.5034	-28.9917	-29.1748
0.01205	-29.6936	-29.1748	-30.0598	-29.7546	-29.9072	-29.2053	-28.9307	-28.4729	-29.0222	-29.2358
0.0121	-29.6326	-29.1748	-30.0598	-29.7546	-29.9072	-29.2358	-28.9612	-28.5034	-29.0527	-29.2358
0.01215	-29.6326	-29.2053	-30.0293	-29.6936	-29.9072	-29.2358	-28.9917	-28.5034	-29.0222	-29.2664
0.0122	-29.6631	-29.1748	-30.0293	-29.7241	-29.9072	-29.2358	-28.9612	-28.4729	-29.0833	-29.2969
0.01225	-29.6631	-29.1748	-30.0598	-29.7241	-29.8767	-29.2053	-29.0222	-28.5034	-29.0527	-29.2358
0.0123	-29.6631	-29.2053	-29.9988	-29.7546	-29.8767	-29.2664	-28.9612	-28.4729	-29.0527	-29.2664
0.01235	-29.6936	-29.1748	-30.0293	-29.6936	-29.9072	-29.2664	-28.9612	-28.5339	-29.0222	-29.2358
0.0124	-29.6631	-29.1748	-30.0903	-29.7241	-29.9377	-29.2358	-28.9307	-28.5339	-29.0833	-29.1748
0.01245	-29.6631	-29.2664	-30.0293	-29.7546	-29.9377	-29.2664	-28.9307	-28.4729	-29.0833	-29.2053
0.0125	-29.6936	-29.2358	-30.0293	-29.7546	-29.9072	-29.2358	-28.9612	-28.5034	-29.0527	-29.2358
0.01255	-29.6631	-29.2053	-30.0598	-29.7852	-29.9377	-29.2358	-28.9001	-28.4729	-29.0527	-29.2358
0.0126	-29.6631	-29.2664	-30.0293	-29.7546	-29.8767	-29.2664	-28.9307	-28.5034	-29.0527	-29.2358
0.01265	-29.6631	-29.2358	-30.0598	-29.7546	-29.9072	-29.2053	-28.9612	-28.5034	-29.1138	-29.2053
0.0127	-29.7241	-29.2358	-30.0293	-29.7241	-29.9072	-29.2358	-28.9307	-28.4729	-29.1138	-29.2053
0.01275	-29.6326	-29.2358	-30.0293	-29.7546	-29.9072	-29.2358	-28.9612	-28.4729	-29.0527	-29.2358
0.0128	-29.6326	-29.2053	-29.9988	-29.7852	-29.8767	-29.2053	-28.9307	-28.5034	-29.0527	-29.2053
0.01285	-29.6326	-29.2053	-30.0293	-29.7546	-29.9377	-29.2053	-28.9612	-28.4729	-29.0527	-29.2053
0.0129	-29.6631	-29.2053	-30.0598	-29.7852	-29.9072	-29.2053	-28.9307	-28.4424	-29.0527	-29.2053
0.01295	-29.6326	-29.2358	-30.0903	-29.8157	-29.9072	-29.2053	-28.9612	-28.4424	-29.0833	-29.2358
0.013	-29.602	-29.2664	-30.0903	-29.7546	-29.9683	-29.2053	-28.9612	-28.4729	-29.0527	-29.2664
0.01305	-29.6326	-29.2664	-30.0598	-29.7546	-29.9072	-29.2358	-29.0222	-28.5034	-29.0527	-29.2664
0.0131	-29.5715	-29.2358	-30.0598	-29.7546	-29.8462	-29.2358	-28.9612	-28.4729	-29.0222	-29.2358
0.01315	-29.6326	-29.2358	-30.0598	-29.7546	-29.8767	-29.2053	-28.9307	-28.5034	-29.0527	-29.2358
0.0132	-29.6631	-29.2664	-30.1208	-29.7546	-29.8767	-29.2053	-28.9917	-28.5034	-29.0527	-29.2664
0.01325	-29.6326	-29.2664	-30.1208	-29.7546	-29.9072	-29.2358	-28.9612	-28.5034	-29.0527	-29.2358
0.0133	-29.602	-29.2664	-30.0903	-29.7546	-29.9377	-29.2053	-28.9612	-28.5034	-29.0222	-29.2664
0.01335	-29.6326	-29.2053	-30.0903	-29.7546	-29.9072	-29.2053	-28.9612	-28.5034	-29.0222	-29.2969
0.0134	-29.6631	-29.2358	-30.0598	-29.7852	-29.9072	-29.2053	-28.9917	-28.5034	-29.0222	-29.2664
0.01345	-29.6631	-29.2053	-30.0598	-29.7241	-29.9377	-29.2358	-28.9917	-28.4729	-28.9917	-29.2358
0.0135	-29.6326	-29.1443	-30.0293	-29.7852	-29.9072	-29.2053	-28.9612	-28.5339	-29.0222	-29.2969
0.01355	-29.6936	-29.2053	-29.9988	-29.7241	-29.9072	-29.2053	-28.9307	-28.5034	-29.0527	-29.2358
0.0136	-29.6936	-29.1748	-30.0293	-29.7546	-29.9377	-29.2358	-28.9612	-28.4729	-29.0527	-29.2053
0.01365	-29.6936	-29.2358	-30.0293	-29.7852	-29.9072	-29.2358	-29.0527	-28.5034	-29.0527	-29.2664
0.0137	-29.7241	-29.2053	-30.0598	-29.7241	-29.9072	-29.2053	-28.9612	-28.5034	-29.0527	-29.2664
0.01375	-29.6936	-29.2053	-30.0293	-29.7546	-29.9377	-29.2053	-28.9612	-28.5339	-29.0222	-29.2358
0.0138	-29.6936	-29.2664	-29.9988	-29.7852	-29.9072	-29.2664	-28.9612	-28.5339	-29.0527	-29.2358
0.01385	-29.6936	-29.2053	-30.0598	-29.7546	-29.9377	-29.2053	-28.9612	-28.4729	-29.0222	-29.2664
0.0139	-29.6631	-29.2053	-30.0903	-29.7546	-29.9377	-29.2664	-28.9307	-28.5034	-29.0222	-29.2664
0.01395	-29.6631	-29.2053	-30.0903	-29.7852	-29.9072	-29.2053	-28.9612	-28.5034	-29.0527	-29.2358
0.014	-29.6631	-29.2053	-30.0598	-29.7546	-29.9072	-29.2664	-28.9001	-28.4424	-29.0527	-29.2358
0.01405	-29.6631	-29.2053	-30.0293	-29.7546	-29.9072	-29.2358	-28.9307	-28.5034	-29.0527	-29.2358
0.0141	-29.6631	-29.1443	-30.0903	-29.8157	-29.9072	-29.2664	-28.9001	-28.5339	-29.0222	-29.2358
0.01415	-29.6326	-29.1748	-30.0903	-29.8157	-29.9072	-29.2664	-28.9307	-28.4729	-29.0527	-29.2664
0.0142	-29.6631	-29.1443	-30.0598	-29.7852	-29.9072	-29.2664	-28.8696	-28.4424	-29.0222	-29.2664
0.01425	-29.6631	-29.1443	-30.0293	-29.7852	-29.8767	-29.2664	-28.9001	-28.4424	-29.0222	-29.2358
0.0143	-29.6326	-29.1748	-30.0598	-29.8157	-29.8767	-29.2969	-28.9307	-28.4729	-29.0222	-29.2358
0.01435	-29.6631	-29.1748	-30.0293	-29.7852	-29.8767	-29.2358	-28.9001	-28.4729	-29.0222	-29.2053
0.0144	-29.6631	-29.2053	-30.0293	-29.7852	-29.8767	-29.2969	-28.9001	-28.5339	-29.0222	-29.2358
0.01445	-29.7241	-29.1748	-30.0293	-29.7852	-29.8767	-29.2664	-28.9001	-28.4424	-29.0222	-29.2358
0.0145	-29.6631	-29.2053	-30.0598	-29.7852	-29.9072	-29.2358	-28.9307	-28.4729	-29.0222	-29.2664
0.01455	-29.6631	-29.2053	-30.0598	-29.8157	-29.8462	-29.2053	-28.9612	-28.5034	-28.9917	-29.1748
0.0146	-29.6631	-29.1748	-30.0598	-29.7546	-29.8767	-29.2053	-28.9001	-28.5034	-29.0833	-29.1748
0.01465	-29.6326	-29.2053	-30.0598	-29.7546	-29.8767	-29.1748	-28.9001	-28.5339	-28.9917	-29.2358
0.0147	-29.6326	-29.2053	-30.0598	-29.7852	-29.9072	-29.1748	-28.9307	-28.4729	-29.0833	-29.2053
0.01475	-29.6936	-29.1748	-30.0598	-29.7241	-29.9377	-29.2053	-28.9307	-28.4424	-29.0527	-29.2358
0.0148	-29.6936	-29.1748	-30.0293	-29.7546	-29.9377	-29.2358	-28.9307	-28.4424	-29.0833	-29.2053
0.01485	-29.6326	-29.1748	-30.0293	-29.7852	-29.9377	-29.2664	-28.8696	-28.5034	-29.0527	-29.2053
0.0149	-29.6631	-29.1748	-30.0903	-29.7852	-29.9072	-29.2664	-28.9307	-28.5339	-29.0833	-29.2053
0.01495	-29.6631	-29.2053	-30.0598	-29.7852	-29.9377	-29.2664	-28.9001	-28.5034	-29.1138	-29.2664
0.015	-29.7241	-29.2053	-30.0598	-29.8157	-29.8767	-29.2664	-28.9307	-28.5339	-29.1138	-29.2358
0.01505	-29.6936	-29.2053	-30.0903	-29.7852	-29.9377	-29.2664	-28.9307	-28.5339	-29.0527	-29.2053
0.0151	-29.6631	-29.2053	-30.0598	-29.8157	-29.9377	-29.2664	-28.9307	-28.5339	-29.0833	-29.2664
0.01515	-29.6936	-29.1748	-30.0598	-29.7852	-29.9377	-29.2358	-28.9307	-28.5034	-29.0527	-29.2664
0.0152	-29.6631	-29.1748	-30.1208	-29.8157	-29.9072	-29.2358	-28.9612	-28.5339	-29.0833	-29.2358
0.01525	-29.6936	-29.2053	-30.0598	-29.8462	-29.9377	-29.2664	-28.9612	-28.4729	-29.0527	-29.2358
0.0153	-29.6936	-29.2053	-30.0903	-29.8157	-29.9377	-29.2969	-28.9917	-28.5339	-29.0833	-29.2969
0.01535	-29.6631	-29.1443	-30.0903	-29.8462	-29.9988	-29.2969	-28.9917	-28.5339	-29.0833	-29.2358
0.0154	-29.6631	-29.2053	-30.0903	-29.8157	-29.9377	-29.2664	-28.9612	-28.5034	-29.0527	-29.2053
0.01545	-29.6631	-29.1748	-30.0903	-29.8157	-29.9377	-29.2969	-28.9307	-28.5034	-29.0527	-29.2664
0.0155	-29.6631	-29.2053	-30.0903	-29.8157	-29.9377	-29.2969	-28.9307	-28.5339	-29.0527	-29.2053
0.01555	-29.602	-29.1443	-30.0903	-29.8462	-29.9377	-29.3274	-28.9001	-28.5034	-29.0527	-29.2358
0.0156	-29.6631	-29.1443	-30.0903	-29.7852	-29.9072	-29.2969	-28.9917	-28.5339	-29.0222	-29.2664
0.01565	-29.6631	-29.1748	-30.0903	-29.7852	-29.9377	-29.3274	-28.9917	-28.5034	-29.0527	-29.2358
0.0157	-29.6326	-29.1443	-30.0903	-29.8462	-29.8767	-29.3274	-28.9612	-28.5339	-29.0527	-29.2358
0.01575	-29.6631	-29.1443	-30.0598	-29.8157	-29.9683	-29.3274	-28.9307	-28.5339	-29.0527	-29.2664
0.0158	-29.6326	-29.2053	-30.0598	-29.8462	-29.9377	-29.3579	-28.9612	-28.5339	-29.1138	-29.2358
0.01585	-29.602	-29.1748	-30.0293	-29.8157	-29.9377	-29.2969	-28.9612	-28.5339	-29.0527	-29.2358
0.0159	-29.6326	-29.1443	-30.0598	-29.8462	-29.8767	-29.2664	-28.9307	-28.5339	-29.0833	-29.2358
0.01595	-29.6631	-29.2053	-30.0598	-29.8462	-29.9377	-29.2969	-28.9612	-28.5339	-29.1138	-29.2358
0.016	-29.602	-29.1443	-30.0598	-29.8462	-29.9072	-29.2664	-28.9917	-28.4729	-29.0833	-29.2053
0.01605	-29.602	-29.1443	-30.0293	-29.8767	-29.9072	-29.2969	-28.9307	-28.5034	-29.0833	-29.2664
0.0161	-29.5715	-29.1748	-30.0598	-29.8462	-29.9377	-29.2969	-28.9612	-28.5034	-29.1138	-29.2664
0.01615	-29.602	-29.1748	-30.0293	-29.8767	-29.9377	-29.2969	-28.9307	-28.4729	-29.1138	-29.2053
0.0162	-29.602	-29.1748	-30.0293	-29.8462	-29.9377	-29.3274	-28.9612	-28.5034	-29.0833	-29.2969
0.01625	-29.6326	-29.2053	-30.0903	-29.8767	-29.9377	-29.3274	-28.9307	-28.4729	-29.0833	-29.2358
0.0163	-29.6326	-29.1443	-30.0293	-29.8462	-29.9377	-29.3274	-28.9612	-28.5034	-29.1138	-29.2358
0.01635	-29.5715	-29.1443	-30.0293	-29.8462	-29.9377	-29.3579	-28.9307	-28.5034	-29.1443	-29.2664
0.0164	-29.5715	-29.2358	-30.0293	-29.8462	-29.9377	-29.3579	-28.9612	-28.5034	-29.0833	-29.2664
0.01645	-29.602	-29.1443	-30.0293	-29.8157	-29.9683	-29.2664	-28.9917	-28.5339	-29.1138	-29.2664
0.0165	-29.6326	-29.1748	-30.0293	-29.7852	-29.9072	-29.2969	-28.9612	-28.4729	-29.0833	-29.2664
0.01655	-29.602	-29.1748	-30.0293	-29.8157	-29.9377	-29.2969	-28.9917	-28.4729	-29.0527	-29.2664
0.0166	-29.602	-29.1748	-30.0598	-29.8157	-29.8767	-29.2969	-28.9917	-28.5339	-29.0833	-29.2053
0.01665	-29.5715	-29.1748	-30.0598	-29.8157	-29.9683	-29.2969	-28.9612	-28.5034	-29.1138	-29.2664
0.0167	-29.6631	-29.2053	-30.0598	-29.7852	-29.8767	-29.2664	-28.9612	-28.5034	-29.0833	-29.2358
0.01675	-29.6326	-29.1748	-30.0598	-29.8157	-29.8767	-29.2969	-28.9612	-28.4424	-29.0833	-29.2969
0.0168	-29.5715	-29.1748	-30.0293	-29.8157	-29.8462	-29.3274	-28.9612	-28.4729	-29.1443	-29.2053
0.01685	-29.6326	-29.2053	-30.0598	-29.8462	-29.8462	-29.3274	-28.9612	-28.5034	-29.0833	-29.2664
0.0169	-29.602	-29.2053	-30.0598	-29.8462	-29.8767	-29.3274	-28.9307	-28.5339	-29.0833	-29.2358
0.01695	-29.6326	-29.2358	-30.0293	-29.8157	-29.9072	-29.2969	-28.9307	-28.4729	-29.1138	-29.2969
0.017	-29.602	-29.2358	-30.0598	-29.8462	-29.8462	-29.3274	-28.9307	-28.5034	-29.0833	-29.3274
0.01705	-29.6326	-29.2053	-30.0293	-29.8462	-29.9072	-29.2969	-28.9612	-28.4729	-29.0527	-29.2664
0.0171	-29.602	-29.1748	-30.0598	-29.8157	-29.9072	-29.2969	-28.9307	-28.5034	-29.1138	-29.2969
0.01715	-29.602	-29.2053	-29.9988	-29.8157	-29.9377	-29.2664	-28.9612	-28.5034	-29.0833	-29.3274
0.0172	-29.602	-29.1443	-30.0598	-29.8462	-29.9683	-29.2664	-28.9307	-28.5034	-29.0527	-29.2664
0.01725	-29.602	-29.1748	-30.0293	-29.8462	-29.9377	-29.3274	-28.9307	-28.5339	-29.1138	-29.2664
0.0173	-29.541	-29.1748	-30.0598	-29.8767	-29.9377	-29.2969	-28.9612	-28.5339	-29.0833	-29.2358
0.01735	-29.5715	-29.1748	-30.0293	-29.8462	-29.9683	-29.2969	-28.9307	-28.5339	-29.1138	-29.2664
0.0174	-29.602	-29.1443	-30.0293	-29.8767	-29.9072	-29.3274	-28.9917	-28.5339	-29.1443	-29.2664
0.01745	-29.541	-29.2053	-30.0598	-29.8157	-29.9377	-29.3274	-28.9917	-28.5339	-29.1138	-29.2664
0.0175	-29.5715	-29.1748	-30.0293	-29.8157	-29.9988	-29.3274	-28.9612	-28.5034	-29.1138	-29.2969
0.01755	-29.602	-29.1443	-30.0293	-29.8157	-29.9377	-29.3274	-28.9307	-28.5339	-29.1443	-29.2358
0.0176	-29.602	-29.1748	-29.9988	-29.8462	-29.9072	-29.2969	-28.9307	-28.4729	-29.1138	-29.2358
0.01765	-29.5715	-29.1748	-30.0293	-29.8767	-29.9377	-29.3274	-28.9307	-28.4729	-29.1138	-29.2664
0.0177	-29.602	-29.1748	-29.9988	-29.8767	-29.9377	-29.2969	-28.9307	-28.5339	-29.1443	-29.2664
0.01775	-29.5715	-29.1748	-30.0293	-29.9072	-29.9683	-29.2969	-28.8696	-28.5034	-29.1138	-29.2664
0.0178	-29.602	-29.1748	-30.0293	-29.9072	-29.9377	-29.2969	-28.8696	-28.4729	-29.0833	-29.2358
0.01785	-29.602	-29.1138	-30.0598	-29.8462	-29.9377	-29.2969	-28.9001	-28.5034	-29.1443	-29.3274
0.0179	-29.602	-29.1748	-30.0293	-29.8767	-29.9072	-29.2969	-28.9612	-28.4424	-29.1138	-29.2969
0.01795	-29.541	-29.1443	-30.0293	-29.8462	-29.9377	-29.3274	-28.9612	-28.4729	-29.1138	-29.2664
0.018	-29.6326	-29.1748	-30.0293	-29.8767	-29.9072	-29.3579	-29.0222	-28.5034	-29.1443	-29.2664
0.01805	-29.5715	-29.1748	-30.0598	-29.8767	-29.9683	-29.3274	-28.9917	-28.4729	-29.1443	-29.2358
0.0181	-29.541	-29.1748	-30.0293	-29.8157	-29.9377	-29.3274	-28.9612	-28.5034	-29.1138	-29.2053
0.01815	-29.6326	-29.1748	-30.0598	-29.8157	-29.9988	-29.3274	-28.9307	-28.5339	-29.1138	-29.2358
0.0182	-29.5715	-29.1748	-29.9988	-29.8462	-29.9377	-29.3274	-28.9001	-28.5339	-29.1443	-29.2358
0.01825	-29.5715	-29.1748	-30.0903	-29.8462	-29.9683	-29.3579	-28.9001	-28.5339	-29.0833	-29.2664
0.0183	-29.6326	-29.1748	-30.0293	-29.8462	-29.9683	-29.3579	-28.9612	-28.5645	-29.1443	-29.2358
0.01835	-29.541	-29.2053	-30.0598	-29.8462	-29.9377	-29.3579	-28.9307	-28.5034	-29.1748	-29.2358
0.0184	-29.541	-29.1748	-30.0293	-29.7852	-29.9377	-29.3274	-28.9307	-28.5645	-29.1443	-29.2664
0.01845	-29.602	-29.1748	-30.0598	-29.8157	-29.9683	-29.3274	-28.9612	-28.5645	-29.1443	-29.2664
0.0185	-29.5715	-29.1748	-30.0598	-29.7546	-29.9683	-29.3274	-28.9307	-28.5645	-29.1138	-29.2664
0.01855	-29.5715	-29.1748	-30.0598	-29.8157	-29.9683	-29.3274	-28.9307	-28.5339	-29.1443	-29.2358
0.0186	-29.602	-29.1443	-30.0293	-29.8157	-29.9683	-29.3274	-28.9307	-28.5034	-29.1138	-29.2664
0.01865	-29.602	-29.1748	-30.0598	-29.8157	-29.9988	-29.3274	-28.9307	-28.5034	-29.0833	-29.2664
0.0187	-29.5715	-29.1748	-30.0598	-29.8157	-29.9683	-29.2664	-28.9001	-28.5034	-29.1748	-29.2358
0.01875	-29.602	-29.1748	-30.0293	-29.8157	-29.9072	-29.3274	-28.9001	-28.5034	-29.1138	-29.2358
0.0188	-29.602	-29.1748	-30.0293	-29.8157	-29.9072	-29.3274	-28.9307	-28.5339	-29.1443	-29.3274
0.01885	-29.5715	-29.1748	-29.9988	-29.8157	-29.9072	-29.2969	-28.9001	-28.5034	-29.1443	-29.2969
0.0189	-29.602	-29.1748	-29.9988	-29.8157	-29.9377	-29.3274	-28.8696	-28.4729	-29.1443	-29.2358
0.01895	-29.6326	-29.1748	-30.0293	-29.8462	-29.9683	-29.3274	-28.9307	-28.5034	-29.1443	-29.2664
0.019	-29.5715	-29.1748	-29.9988	-29.8157	-29.9683	-29.3274	-28.9612	-28.4729	-29.1443	-29.2358
0.01905	-29.602	-29.2053	-30.0293	-29.8462	-30.0293	-29.2664	-28.9307	-28.5034	-29.1748	-29.3274
0.0191	-29.602	-29.1748	-30.0293	-29.8462	-29.9683	-29.2664	-28.9307	-28.5034	-29.1138	-29.2969
0.01915	-29.602	-29.1748	-30.0598	-29.8767	-29.9377	-29.3274	-28.9612	-28.4729	-29.1138	-29.2969
0.0192	-29.5715	-29.1748	-30.0293	-29.8157	-29.9377	-29.3274	-28.9307	-28.5034	-29.1138	-29.2664
