g_egl19_nS,g_shk1_nS,g_leak_nS,capacitance_pF,g_slo2_nS,v_shift_mV,distance,weight
17.675330259056658,38.82302335661553,0.1985079606831982,22.690958229197776,4.0,9.724266280876536,0.6389360210965124,0.00725091914677321
13.692726975111114,40.107156945725166,0.13159715717376907,22.520680480849595,3.910583057395933,10.050475890869544,0.6390433660873075,0.007249578900985184
10.305798705769515,39.91114480068141,0.5,12.859484802000111,3.6433564043643147,11.961259748562878,0.6391847032600212,0.007247814283549052
10.658610368685524,41.64044734699637,0.45588695504321913,12.624949579383065,3.253886381881631,12.602908657578514,0.639192609855701,0.007247715569587493
17.375362271312415,33.55576463631911,0.27566547631152627,30.0,4.0,8.672688375520146,0.639897200413132,0.007238919245582161
16.015344322055995,45.0,0.09668050815794622,21.96603517572158,3.479801989943032,11.03520726529155,0.6401221519653096,0.00723611109166581
14.754090597455843,45.0,0.08015986247364532,21.482329889906328,2.0453964347050717,10.816686538327271,0.6403497165448552,0.007233270423071469
17.876157028864945,36.499294563986446,0.25142718854326174,29.57802945528945,3.8577663624513003,8.678294537244518,0.6405803585173752,0.007230391447884491
14.010924735896415,45.0,0.13671339787227435,21.22310577419309,3.8414405244373744,11.307429678717233,0.6406773413792828,0.007229180897604298
10.0,39.645210167550076,0.35959665619662534,12.010491953962083,3.3813109628510913,12.185219926203438,0.6411018943019069,0.007223881813220368
17.82758742996448,37.932133140697104,0.22724064160255447,26.982416098649026,4.0,10.033658113949313,0.6414507229037436,0.0072195281693033745
19.26739971792424,34.13426532802073,0.3964230373538755,28.857835429478207,4.0,9.46639311412726,0.6422906937737889,0.007209045762457781
10.167786390672134,37.73750153786026,0.25234380166975234,10.838174386029447,3.9989267604618437,11.923307123923868,0.6423335149018261,0.0072085114174097195
11.865078572378868,45.0,0.5,16.86830446433582,2.9684721622351393,11.605601698456828,0.6423823596548256,0.007207901911200399
10.0,41.78384848380975,0.4065632343759737,11.06453164484099,3.716383021082922,11.718749176840145,0.6428053289688933,0.0072026241330144705
14.965783797208172,39.84950821275197,0.11741808058942534,21.61892623115255,2.789977371197463,11.067917310154835,0.6430688439705651,0.0071993362124087475
18.009029145097507,41.332656490173974,0.18058290212756561,24.00888340807068,3.9975850640270787,8.82572988927932,0.6432039291914454,0.007197650791312027
11.370430534728534,37.845624592306834,0.44652466527618123,19.28187135270688,3.3922658293716625,11.34259686244565,0.6440963889558509,0.007186516846298232
17.671447380564533,33.70477779855446,0.32428286867801254,27.652781324433583,3.5901603240776723,9.903917065474307,0.6459724196072774,0.007163118283692292
