run,current_uA_cm2,fraction,group,seeds,rate_hz_mean,rate_hz_seed_sd,block_mean,block_seed_sd,late_voltage_mV_mean,late_voltage_mV_seed_sd,h_available_mean,h_available_seed_sd,synaptic_inward_uA_cm2_mean,synaptic_inward_uA_cm2_seed_sd,cv_normalized_mean,cv_normalized_seed_sd,cs_normalized_mean,cs_normalized_seed_sd,optical_alpha_half_mean,optical_alpha_half_seed_sd
block_validation,20,0.8,all,3,105.36666870117188,1.2096848780042324,0.0,0.0,-47.49720255533854,0.11864178420283387,0.19016612072785696,0.002485078213932266,6.069751898447673,0.3713086920968437,1.589812817934109,0.005914171340420977,1.3512459732760158,0.014546072109018834,1.4705293956050625,0.008681095336605816
block_validation,20,0.8,KD,3,113.47916666666667,1.3115075612947618,0.0,0.0,-45.88360722859701,0.05447063681283001,0.1626548320055008,0.0021906072893197646,5.633358319600423,0.3836498437647888,1.7278518270751686,0.00616000344356754,1.2537689321222056,0.020624347156532465,1.4908103795986871,0.012813589319362152
block_validation,20,0.8,control,3,72.91666666666667,0.8036375634160795,0.0,0.0,-53.95158894856771,0.3892197013963248,0.30021125078201294,0.0036837432281596203,7.81532605489095,0.34458512034503597,1.037656891980101,0.00509738545432582,1.7411540909842405,0.03902534227104166,1.3894054914821707,0.016976386290420746
block_validation,20,0.9,all,3,109.38333129882812,0.8962881616251527,0.0,0.0,-46.64610926310221,0.1653717956558437,0.17636412382125854,0.0024555474188771536,6.135376453399658,0.3581089773510658,1.6590425759154472,0.004481863896261272,1.3659694546780285,0.008875370389581336,1.512506015296738,0.006166768557310546
block_validation,20,0.9,KD,3,113.37036895751953,0.714341775806279,0.0,0.0,-45.8467903137207,0.16295460570195994,0.1628962606191635,0.0011486248485395236,5.838026841481526,0.29272482593978305,1.7271249463591385,0.002409353371604529,1.300167767170186,0.007527326765797305,1.513646356764662,0.0028325914436191286
block_validation,20,0.9,control,3,73.5,2.6457513110645907,0.0,0.0,-53.83998998006185,0.822024173592795,0.29757485787073773,0.014862867486975148,8.811522165934244,1.0184960787853032,1.0463007013834327,0.03194697730291362,1.9581844758615272,0.1383899575207292,1.5022425886224802,0.08515406658807875
block_validation,20,1,all,3,113.16666666666667,1.1676166336241143,0.0,0.0,-45.86279805501302,0.16868685516917908,0.1619237760702769,0.0023683921778796806,6.168915589650472,0.3456917537722389,1.7268906229604422,0.011272141313180273,1.37355550536857,0.007908872496219146,1.5502230641645063,0.009212979858193715
block_validation,20,1,KD,3,113.16666666666667,1.1676166336241143,0.0,0.0,-45.86279805501302,0.16868685516917908,0.1619237760702769,0.0023683921778796806,6.168915589650472,0.3456917537722389,1.7268906229604422,0.011272141313180273,1.37355550536857,0.007908872496219146,1.5502230641645063,0.009212979858193715
block_validation,110,0,all,3,91.0500005086263,5.4616864539171,0.0,0.0,-43.05062484741211,0.061785642405223315,0.08237532277901967,0.00059602065637476,4.742501417795817,0.23926479520689228,1.0,0.0,1.0,0.0,1.0,0.0
block_validation,110,0,control,3,91.0500005086263,5.4616864539171,0.0,0.0,-43.05062484741211,0.061785642405223315,0.08237532277901967,0.00059602065637476,4.742501417795817,0.23926479520689228,1.0,0.0,1.0,0.0,1.0,0.0
block_validation,110,0.1,all,3,85.85000101725261,7.545365503962769,0.06666666666666667,0.01443375672974064,-42.47405878702799,0.059224619865710086,0.07840760300556819,0.0005784587350194458,4.401883602142334,0.2665400953099592,1.021772016610709,0.0012012108944063219,0.9284140016081593,0.039857565878007976,0.9750930091094342,0.01986971440645374
block_validation,110,0.1,KD,3,6.666666666666667,5.923118547972287,0.6666666666666666,0.14433756729740646,-36.97880554199219,0.07738060277578294,0.038131593416134514,0.0006673524829900232,4.149468104044597,0.5006203775150925,1.2400211389748315,0.01867196243838253,0.8767041231231584,0.11638891976466034,1.0583626310489949,0.05803394662911958
block_validation,110,0.1,control,3,94.64815012613933,7.778238978159495,0.0,0.0,-43.08463923136393,0.06175339652057412,0.08288271725177765,0.0006396872101032435,4.429930051167806,0.3396984226876116,0.9975220851168949,0.0015617574402876306,0.9341596050728538,0.05519623656518019,0.9658408450948742,0.026847237033292472
